,image_name,word_bboxes,pred_words,align_text
0,te.png,"{'0.9598117': array([[ 9.075    ,  7.3734374],
       [39.703125 ,  7.3734374],
       [39.703125 , 19.851562 ],
       [ 9.075    , 19.851562 ]], dtype=float32), '1.0057126': array([[192.27657 ,   7.940625],
       [213.2625  ,   7.940625],
       [213.2625  ,  19.851562],
       [192.27657 ,  19.851562]], dtype=float32), '0.97509223': array([[242.75626 ,   7.940625],
       [266.01093 ,   7.940625],
       [266.01093 ,  19.851562],
       [242.75626 ,  19.851562]], dtype=float32), '0.97488606': array([[ 56.75278 ,  32.783928],
       [112.43113 ,  33.57933 ],
       [112.225006,  48.007256],
       [ 56.546665,  47.211857]], dtype=float32), '0.9824449': array([[114.57188 ,  32.896873],
       [144.06563 ,  32.896873],
       [144.06563 ,  45.375   ],
       [114.57188 ,  45.375   ]], dtype=float32), '0.9747803': array([[240.4875  ,  32.896873],
       [263.175   ,  32.896873],
       [263.175   ,  45.375   ],
       [240.4875  ,  45.375   ]], dtype=float32), '0.96826386': array([[264.3094  ,  32.896873],
       [279.62344 ,  32.896873],
       [279.62344 ,  45.375   ],
       [264.3094  ,  45.375   ]], dtype=float32), '0.9915154': array([[ 5.671875, 33.46406 ],
       [41.404686, 33.46406 ],
       [41.404686, 45.375   ],
       [ 5.671875, 45.375   ]], dtype=float32), '0.9526406': array([[41.404686, 33.46406 ],
       [55.01719 , 33.46406 ],
       [55.01719 , 44.80781 ],
       [41.404686, 44.80781 ]], dtype=float32), '0.98996264': array([[144.63281,  33.46406],
       [183.20157,  33.46406],
       [183.20157,  45.375  ],
       [144.63281,  45.375  ]], dtype=float32), '0.759861': array([[191.14218,  34.03125],
       [195.67969,  34.03125],
       [195.67969,  43.67344],
       [191.14218,  43.67344]], dtype=float32), '0.9693536': array([[ 6.1425314, 61.458916 ],
       [35.45282  , 65.76926  ],
       [33.46694  , 79.27321  ],
       [ 4.156653 , 74.96287  ]], dtype=float32), '0.9719024': array([[264.3094  ,  62.390625],
       [279.62344 ,  62.390625],
       [279.62344 ,  75.435936],
       [264.3094  ,  75.435936]], dtype=float32), '0.9425012': array([[35.165627, 62.957813],
       [51.046875, 62.957813],
       [51.046875, 76.00313 ],
       [35.165627, 76.00313 ]], dtype=float32), '0.9779685': array([[239.92032 ,  62.957813],
       [263.7422  ,  62.957813],
       [263.7422  ,  75.435936],
       [239.92032 ,  75.435936]], dtype=float32), '0.9297974': array([[52.18125 , 64.092186],
       [63.525   , 64.092186],
       [63.525   , 74.86875 ],
       [52.18125 , 74.86875 ]], dtype=float32), '0.6525875': array([[192.27657,  65.22656],
       [195.67969,  65.22656],
       [195.67969,  73.16719],
       [192.27657,  73.16719]], dtype=float32), '0.55138934': array([[262.04062 ,  72.032814],
       [264.87656 ,  72.032814],
       [264.87656 ,  75.435936],
       [262.04062 ,  75.435936]], dtype=float32), '1.0223008': array([[  5.671875,  92.45156 ],
       [ 45.375   ,  92.45156 ],
       [ 45.375   , 104.92969 ],
       [  5.671875, 104.92969 ]], dtype=float32), '0.98035836': array([[240.67018 ,  91.70638 ],
       [266.18582 ,  93.252785],
       [265.39288 , 106.335976],
       [239.87724 , 104.789566]], dtype=float32), '0.98300016': array([[ 47.07656,  93.01875],
       [ 66.36094,  93.01875],
       [ 66.36094, 104.92969],
       [ 47.07656, 104.92969]], dtype=float32), '0.9845747': array([[264.3094 ,  93.01875],
       [279.62344,  93.01875],
       [279.62344, 105.49687],
       [264.3094 , 105.49687]], dtype=float32), '0.6776829': array([[191.70938,  95.2875 ],
       [195.67969,  95.2875 ],
       [195.67969, 103.79531],
       [191.70938, 103.79531]], dtype=float32), '1.0037652': array([[  5.696437, 122.44708 ],
       [ 77.24369 , 123.20022 ],
       [ 77.097534, 137.08583 ],
       [  5.550279, 136.33269 ]], dtype=float32), '0.9858591': array([[240.4875 , 122.5125 ],
       [263.175  , 122.5125 ],
       [263.175  , 135.55782],
       [240.4875 , 135.55782]], dtype=float32), '0.98557276': array([[263.18832 , 123.25317 ],
       [278.75928 , 122.055405],
       [279.6968  , 134.24326 ],
       [264.12585 , 135.44102 ]], dtype=float32), '0.67652994': array([[191.14218 , 124.214066],
       [196.24687 , 124.214066],
       [196.24687 , 133.85625 ],
       [191.14218 , 133.85625 ]], dtype=float32), '1.0165318': array([[  5.671875, 152.57344 ],
       [ 33.46406 , 152.57344 ],
       [ 33.46406 , 165.05156 ],
       [  5.671875, 165.05156 ]], dtype=float32), '0.985007': array([[ 34.681244, 151.77856 ],
       [ 83.7148  , 153.10379 ],
       [ 83.35792 , 166.30807 ],
       [ 34.324364, 164.98285 ]], dtype=float32), '0.9802721': array([[240.4875 , 152.57344],
       [263.7422 , 152.57344],
       [263.7422 , 165.61874],
       [240.4875 , 165.61874]], dtype=float32), '0.98762053': array([[263.7422 , 152.57344],
       [279.05624, 152.57344],
       [279.05624, 165.05156],
       [263.7422 , 165.05156]], dtype=float32), '0.9701766': array([[ 83.82818, 155.10036],
       [111.3663 , 150.9279 ],
       [113.44106, 164.62134],
       [ 85.90294, 168.7938 ]], dtype=float32), '0.70576674': array([[191.14218, 154.275  ],
       [196.24687, 154.275  ],
       [196.24687, 163.91719],
       [191.14218, 163.91719]], dtype=float32), '0.9841654': array([[  5.671875, 182.63437 ],
       [ 70.89844 , 182.63437 ],
       [ 70.89844 , 195.67969 ],
       [  5.671875, 195.67969 ]], dtype=float32), '0.9950598': array([[240.4875 , 182.63437],
       [256.36874, 182.63437],
       [256.36874, 195.67969],
       [240.4875 , 195.67969]], dtype=float32), '0.98570174': array([[256.93594, 182.63437],
       [272.25   , 182.63437],
       [272.25   , 195.1125 ],
       [256.93594, 195.1125 ]], dtype=float32), '0.6816464': array([[192.27657, 184.90312],
       [195.67969, 184.90312],
       [195.67969, 193.97812],
       [192.27657, 193.97812]], dtype=float32), '1.0027646': array([[  5.671875, 212.69531 ],
       [ 47.64375 , 212.69531 ],
       [ 47.64375 , 225.74063 ],
       [  5.671875, 225.74063 ]], dtype=float32), '0.97564954': array([[240.4875 , 212.69531],
       [272.25   , 212.69531],
       [272.25   , 225.17343],
       [240.4875 , 225.17343]], dtype=float32), '0.9386078': array([[ 49.345314, 213.2625  ],
       [ 67.495316, 213.2625  ],
       [ 67.495316, 224.60625 ],
       [ 49.345314, 224.60625 ]], dtype=float32), '0.6904914': array([[191.14218, 213.82968],
       [196.24687, 213.82968],
       [196.24687, 224.03906],
       [191.14218, 224.03906]], dtype=float32), '0.98362535': array([[  5.876028, 241.16881 ],
       [ 59.9839  , 243.66608 ],
       [ 59.341698, 257.5805  ],
       [  5.233825, 255.08325 ]], dtype=float32), '0.9878485': array([[240.4875 , 242.75626],
       [255.80156, 242.75626],
       [255.80156, 254.66719],
       [240.4875 , 254.66719]], dtype=float32), '0.9835923': array([[256.93594, 242.75626],
       [272.25   , 242.75626],
       [272.25   , 254.66719],
       [256.93594, 254.66719]], dtype=float32), '0.97135925': array([[ 61.972713, 243.0048  ],
       [ 99.108955, 245.14731 ],
       [ 98.32937 , 258.66028 ],
       [ 61.19312 , 256.5178  ]], dtype=float32), '0.699788': array([[191.14218, 243.89062],
       [196.24687, 243.89062],
       [196.24687, 253.5328 ],
       [191.14218, 253.5328 ]], dtype=float32), '0.99059474': array([[ 53.315624, 272.8172  ],
       [ 83.94375 , 272.8172  ],
       [ 83.94375 , 288.13126 ],
       [ 53.315624, 288.13126 ]], dtype=float32), '0.9826661': array([[240.4875 , 272.8172 ],
       [263.175  , 272.8172 ],
       [263.175  , 285.29532],
       [240.4875 , 285.29532]], dtype=float32), '0.99202347': array([[263.7422 , 272.8172 ],
       [279.05624, 272.8172 ],
       [279.05624, 284.72812],
       [263.7422 , 284.72812]], dtype=float32), '0.9785703': array([[  5.3350554, 272.6409   ],
       [ 52.01546  , 275.23428  ],
       [ 51.26154  , 288.8049   ],
       [  4.58113  , 286.21152  ]], dtype=float32), '0.65455765': array([[191.70938, 274.51874],
       [195.67969, 274.51874],
       [195.67969, 283.59375],
       [191.70938, 283.59375]], dtype=float32), '1.0037949': array([[  5.7303586, 302.6905   ],
       [ 45.58644  , 303.63947  ],
       [ 45.299797 , 315.67862  ],
       [  5.4437127, 314.72964  ]], dtype=float32), '1.0057805': array([[ 47.64375, 302.8781 ],
       [ 95.2875 , 302.8781 ],
       [ 95.2875 , 315.35626],
       [ 47.64375, 315.35626]], dtype=float32), '0.9792843': array([[240.4875 , 302.8781 ],
       [263.7422 , 302.8781 ],
       [263.7422 , 315.35626],
       [240.4875 , 315.35626]], dtype=float32), '0.9969078': array([[263.7422 , 302.8781 ],
       [279.05624, 302.8781 ],
       [279.05624, 314.78906],
       [263.7422 , 314.78906]], dtype=float32), '0.69892794': array([[192.27657, 305.14688],
       [196.24687, 305.14688],
       [196.24687, 313.0875 ],
       [192.27657, 313.0875 ]], dtype=float32), '0.98366123': array([[ 27.225  , 343.71564],
       [ 69.76406, 343.71564],
       [ 69.76406, 358.4625 ],
       [ 27.225  , 358.4625 ]], dtype=float32), '0.9717045': array([[ 75.435936, 343.71564 ],
       [ 95.2875  , 343.71564 ],
       [ 95.2875  , 358.4625  ],
       [ 75.435936, 358.4625  ]], dtype=float32), '0.9621754': array([[128.84155, 343.51938],
       [188.58577, 345.01294],
       [188.21414, 359.87814],
       [128.46992, 358.38458]], dtype=float32), '0.98192984': array([[208.725  , 343.71564],
       [245.5922 , 343.71564],
       [245.5922 , 361.29843],
       [208.725  , 361.29843]], dtype=float32), '0.9968821': array([[242.75626, 343.14844],
       [264.3094 , 343.14844],
       [264.3094 , 358.4625 ],
       [242.75626, 358.4625 ]], dtype=float32), '0.9630455': array([[193.41093, 344.2828 ],
       [203.62032, 344.2828 ],
       [203.62032, 357.89532],
       [193.41093, 357.89532]], dtype=float32)}",Unknown,Unknown
